Source,Target,Type,Id,Label,timeset,Weight,background_map_edge,created_at,updated_at,deleted_at
126960,43394,Directed,14951,,,1,,2016-05-04 22:02:52.067706,2016-05-04 22:02:52.067706,
123167,43394,Directed,14952,,,1,,2016-05-04 22:02:52.067706,2016-05-04 22:02:52.067706,
43283,43394,Directed,14953,,,1,,2016-05-04 22:02:52.067706,2016-05-04 22:02:52.067706,
44687,43394,Directed,14954,,,1,,2016-05-04 22:02:52.067706,2016-05-04 22:02:52.067706,
75571,43394,Directed,14955,,,1,,2016-05-04 22:02:52.067706,2016-05-04 22:02:52.067706,
62371,43394,Directed,14956,,,1,,2016-05-24 09:53:39.141086,2016-05-24 09:53:39.141086,
131887,43394,Directed,14957,,,1,,2016-11-18 12:12:04.529519,2016-11-18 12:12:04.529519,
161024,43394,Directed,14958,,,1,,2019-03-13 12:00:26.704309,2019-03-13 12:00:26.704309,
189809,43394,Directed,14959,,,1,,2019-03-13 12:00:26.704309,2019-03-13 12:00:26.704309,
188247,43394,Directed,14960,,,1,,2019-03-13 12:00:26.704309,2019-03-13 12:00:26.704309,
45658,43394,Directed,14961,,,1,,2019-03-13 12:00:26.704309,2019-03-13 12:00:26.704309,
194436,43394,Directed,14962,,,1,,2019-03-13 12:00:26.704309,2019-03-13 12:00:26.704309,
183966,43394,Directed,14963,,,1,,2019-03-13 12:00:26.704309,2019-03-13 12:00:26.704309,
190488,43394,Directed,14964,,,1,,2019-03-13 12:00:26.704309,2019-03-13 12:00:26.704309,
186996,43394,Directed,14965,,,1,,2019-03-13 18:34:33.057000,2019-03-13 18:34:33.057000,
174911,43394,Directed,14966,,,1,,2019-03-13 18:34:34.591000,2019-03-13 18:34:34.591000,2019-03-13 18:34:35.742000
164106,43394,Directed,14967,,,1,,2019-03-13 18:34:37.024000,2019-03-13 18:34:37.024000,
174911,43394,Directed,1209,,,1,,2019-03-13 18:34:39.075000,2019-03-13 18:34:39.075000,2019-03-13 18:34:40.186000
76373,43394,Directed,14968,,,1,,2019-03-13 18:34:41.372000,2019-03-13 18:34:41.372000,
174909,43394,Directed,14969,,,1,,2019-03-13 18:34:43.336000,2019-03-13 18:34:43.336000,
174911,43394,Directed,1212,,,1,,2019-03-13 18:34:45.119000,2019-03-13 18:34:45.119000,
66142,61659,Directed,14970,,,1,,2015-02-12 13:39:11.024619,2015-02-12 13:39:11.024619,
22855,61659,Directed,14971,,,1,,2015-01-14 01:26:40.832974,2015-01-14 01:26:40.832974,
59533,61659,Directed,14972,,,1,,2015-01-14 01:26:40.832974,2015-01-14 01:26:40.832974,
56864,61659,Directed,14973,,,1,,2015-01-14 01:26:40.832974,2015-01-14 01:26:40.832974,
57364,61659,Directed,14974,,,1,,2015-01-14 01:26:40.832974,2015-01-14 01:26:40.832974,
39850,61659,Directed,14975,,,1,,2015-03-24 22:03:32.549783,2015-03-24 22:03:32.549783,
91522,61659,Directed,14976,,,1,,2017-05-09 19:25:27.706871,2017-05-09 19:25:27.706871,
125997,61659,Directed,14977,,,1,,2017-05-09 19:25:27.706871,2017-05-09 19:25:27.706871,
59614,61659,Directed,14978,,,1,,2017-05-09 19:25:27.706871,2017-05-09 19:25:27.706871,
77421,61659,Directed,14979,,,1,,2017-05-09 19:25:27.706871,2017-05-09 19:25:27.706871,
86269,61659,Directed,14980,,,1,,2017-05-09 19:25:27.706871,2017-05-09 19:25:27.706871,
143317,61659,Directed,14981,,,1,,2017-05-09 19:25:27.706871,2017-05-09 19:25:27.706871,
135755,61659,Directed,14982,,,1,,2017-05-09 19:25:27.706871,2017-05-09 19:25:27.706871,
473120,194422,Directed,14983,,,1,,2021-10-06 21:14:15.589000,2021-10-06 21:14:15.589000,
64022,194422,Directed,14984,,,1,,2021-03-26 14:41:49.638000,2021-03-26 14:41:49.638000,
167741,194422,Directed,14985,,,1,,2021-02-14 12:55:45.170000,2021-02-14 12:55:45.170000,
76184,194422,Directed,14986,,,1,,2021-01-13 01:54:56.269000,2021-01-13 01:54:56.269000,
118544,194422,Directed,14987,,,1,,2021-01-10 19:54:39.107000,2021-01-10 19:54:39.107000,
199306,194422,Directed,14988,,,1,,2020-12-26 23:42:41.376000,2020-12-26 23:42:41.376000,
44781,194422,Directed,14989,,,1,,2020-12-26 23:31:39.691000,2020-12-26 23:31:39.691000,
274612,194422,Directed,14990,,,1,,2020-10-14 11:11:11.946000,2020-10-14 11:11:11.946000,
191882,194422,Directed,14991,,,1,,2020-05-26 16:25:41.728000,2020-05-26 16:25:41.728000,
260083,194422,Directed,14992,,,1,,2019-11-28 22:42:35.292000,2019-11-28 22:42:35.292000,
181688,194422,Directed,14993,,,1,,2019-10-02 13:56:27.038000,2019-10-02 13:56:27.038000,
113450,194422,Directed,14994,,,1,,2019-10-03 10:28:19.920000,2019-10-03 10:28:19.920000,
43341,194422,Directed,14995,,,1,,2019-11-17 18:08:57.976000,2019-11-17 18:08:57.976000,
199306,194422,Directed,1239,,,1,,2019-11-17 21:57:25.630000,2019-11-17 21:57:25.630000,2020-12-26 23:42:35.255000
59001,194422,Directed,14996,,,1,,2019-04-18 15:42:17.497000,2019-04-18 15:42:17.497000,
118409,194422,Directed,14997,,,1,,2019-10-09 22:57:27.906000,2019-10-09 22:57:27.906000,
164196,194422,Directed,14998,,,1,,2019-04-27 14:29:19.195000,2019-04-27 14:29:19.195000,2019-05-19 20:19:36.100000
164196,194422,Directed,1243,,,1,,2019-06-19 21:43:35.842000,2019-06-19 21:43:35.842000,
179577,179673,Directed,14999,,,1,,2021-11-09 11:21:05.530000,2021-11-09 11:21:05.530000,
187344,19773,Directed,15000,,,1,,2018-11-08 22:07:38.949900,2018-11-08 22:07:38.949900,2020-08-04 00:33:23.741000
59271,19773,Directed,15001,,,1,,2015-03-18 09:54:55.399159,2015-03-18 09:54:55.399159,
59659,19773,Directed,15002,,,1,,2015-03-18 09:54:55.399159,2015-03-18 09:54:55.399159,
36634,19773,Directed,15003,,,1,,2017-05-09 19:17:11.015852,2017-05-09 19:17:11.015852,
166945,19773,Directed,15004,,,1,,2018-04-10 16:57:36.442565,2018-04-10 16:57:36.442565,
157465,19773,Directed,15005,,,1,,2018-04-10 16:57:36.442565,2018-04-10 16:57:36.442565,
159103,19773,Directed,15006,,,1,,2018-04-10 16:57:36.442565,2018-04-10 16:57:36.442565,
174456,19773,Directed,15007,,,1,,2018-06-05 20:59:45.162000,2018-06-05 20:59:45.162000,
181729,19773,Directed,15008,,,1,,2018-09-04 22:56:34.408553,2018-09-04 22:56:34.408553,
184519,19773,Directed,15009,,,1,,2018-09-04 22:56:34.408553,2018-09-04 22:56:34.408553,
184717,19773,Directed,15010,,,1,,2018-09-04 22:56:34.408553,2018-09-04 22:56:34.408553,
343185,148998,Directed,15011,,,1,,2021-01-08 15:47:30.129000,2021-01-08 15:47:30.129000,2021-01-15 18:00:47.800000
262350,148998,Directed,15012,,,1,,2020-12-05 00:58:04.758000,2020-12-05 00:58:04.758000,
186738,148998,Directed,15013,,,1,,2020-06-04 22:34:48.986000,2020-06-04 22:34:48.986000,
97873,148998,Directed,15014,,,1,,2016-12-29 23:46:48.128047,2016-12-29 23:46:48.128047,
150053,148998,Directed,15015,,,1,,2017-05-19 21:32:30.247400,2017-05-19 21:32:30.247400,
259828,148998,Directed,15016,,,1,,2019-11-21 12:12:09.347000,2019-11-21 12:12:09.347000,
150913,148998,Directed,15017,,,1,,2019-11-21 23:23:27.418000,2019-11-21 23:23:27.418000,
243580,148998,Directed,15018,,,1,,2019-11-21 23:23:29.322000,2019-11-21 23:23:29.322000,
245862,220127,Directed,15019,,,1,,2021-11-19 20:22:31.618000,2021-11-19 20:22:31.618000,
132906,154626,Directed,15020,,,1,,2020-04-30 01:06:07.811000,2020-04-30 01:06:07.811000,
333892,43311,Directed,15021,,,1,,2021-01-30 01:53:04.182000,2021-01-30 01:53:04.182000,
157493,43311,Directed,15022,,,1,,2021-01-30 01:52:39.155000,2021-01-30 01:52:39.155000,
58952,43311,Directed,15023,,,1,,2015-01-09 16:28:45.186404,2015-01-09 16:28:45.186404,
36409,43311,Directed,15024,,,1,,2015-01-09 16:28:45.186404,2015-01-09 16:28:45.186404,
14140,43311,Directed,15025,,,1,,2015-01-09 16:28:45.186404,2015-01-09 16:28:45.186404,
59324,43311,Directed,15026,,,1,,2015-01-09 16:28:45.186404,2015-01-09 16:28:45.186404,
43652,43311,Directed,15027,,,1,,2015-01-09 16:28:45.186404,2015-01-09 16:28:45.186404,
58841,43311,Directed,15028,,,1,,2015-01-09 16:28:45.186404,2015-01-09 16:28:45.186404,
242636,43311,Directed,15029,,,1,,2019-08-07 17:28:37.343000,2019-08-07 17:28:37.343000,
36068,58402,Directed,15030,,,1,,2021-11-30 18:43:38.335000,2021-11-30 18:43:38.335000,
112810,58402,Directed,15031,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
123891,58402,Directed,15032,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
161851,58402,Directed,15033,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
127045,58402,Directed,15034,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
12237,58402,Directed,15035,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
63671,58402,Directed,15036,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
6504,58402,Directed,15037,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
152426,58402,Directed,15038,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
60460,58402,Directed,15039,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
135755,58402,Directed,15040,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
163353,58402,Directed,15041,,,1,,2017-08-28 23:22:33.533386,2017-08-28 23:22:33.533386,
162158,58402,Directed,15042,,,1,,2017-11-04 21:56:58.353391,2017-11-04 21:56:58.353391,
165612,58402,Directed,15043,,,1,,2017-11-04 21:56:58.353391,2017-11-04 21:56:58.353391,
40300,58402,Directed,15044,,,1,,2019-01-22 01:07:12.519172,2019-01-22 01:07:12.519172,
332916,204860,Directed,15045,,,1,,2021-03-02 17:39:50.280000,2021-03-02 17:39:50.280000,
198726,204860,Directed,15046,,,1,,2020-11-04 13:46:29.016000,2020-11-04 13:46:29.016000,
332153,204860,Directed,15047,,,1,,2020-09-18 16:16:10.125000,2020-09-18 16:16:10.125000,
241418,204860,Directed,15048,,,1,,2019-10-02 15:55:29.271000,2019-10-02 15:55:29.271000,
139061,204860,Directed,15049,,,1,,2019-03-21 19:10:37.142388,2019-03-21 19:10:37.142388,
59731,204860,Directed,15050,,,1,,2019-03-21 19:10:37.142388,2019-03-21 19:10:37.142388,
191618,204860,Directed,15051,,,1,,2019-03-21 19:10:37.142388,2019-03-21 19:10:37.142388,
60077,204860,Directed,15052,,,1,,2019-03-21 19:10:37.142388,2019-03-21 19:10:37.142388,2019-07-09 00:41:29.054000
60077,204860,Directed,1298,,,1,,2019-07-09 00:41:32.317000,2019-07-09 00:41:32.317000,2019-07-17 21:22:45.757000
60077,204860,Directed,1299,,,1,,2019-07-17 21:22:48.128000,2019-07-17 21:22:48.128000,
271991,43627,Directed,15053,,,1,,2021-02-26 11:57:03.371000,2021-02-26 11:57:03.371000,
101344,43627,Directed,15054,,,1,,2015-12-13 04:54:08.363093,2015-12-13 04:54:08.363093,
92606,43627,Directed,15055,,,1,,2015-12-13 04:54:08.363093,2015-12-13 04:54:08.363093,
102200,43627,Directed,15056,,,1,,2015-12-13 04:54:08.363093,2015-12-13 04:54:08.363093,
64326,43627,Directed,15057,,,1,,2017-08-24 21:10:38.934192,2017-08-24 21:10:38.934192,
160509,43627,Directed,15058,,,1,,2017-08-24 21:10:38.934192,2017-08-24 21:10:38.934192,
162998,43627,Directed,15059,,,1,,2017-08-24 21:10:38.934192,2017-08-24 21:10:38.934192,
163979,43627,Directed,15060,,,1,,2017-08-31 07:13:34.207000,2017-08-31 07:13:34.207000,
42712,43627,Directed,15061,,,1,,2018-03-29 19:43:34.694213,2018-03-29 19:43:34.694213,
93248,43627,Directed,15062,,,1,,2018-03-29 19:43:34.694213,2018-03-29 19:43:34.694213,
171372,43627,Directed,15063,,,1,,2018-03-29 19:43:34.694213,2018-03-29 19:43:34.694213,
173708,43627,Directed,15064,,,1,,2018-03-29 19:43:34.694213,2018-03-29 19:43:34.694213,
136702,43627,Directed,15065,,,1,,2019-03-02 12:23:32.252959,2019-03-02 12:23:32.252959,
196170,43627,Directed,15066,,,1,,2019-03-02 12:23:32.252959,2019-03-02 12:23:32.252959,
17526,43627,Directed,15067,,,1,,2019-03-02 12:23:32.252959,2019-03-02 12:23:32.252959,
59888,43627,Directed,15068,,,1,,2019-03-08 18:10:30.199000,2019-03-08 18:10:30.199000,
124630,43627,Directed,15069,,,1,,2019-03-08 18:10:33.455000,2019-03-08 18:10:33.455000,
441737,347865,Directed,15070,,,1,,2021-08-10 22:10:21.710000,2021-08-10 22:10:21.710000,
427012,347865,Directed,15071,,,1,,2021-08-10 21:59:04.752000,2021-08-10 21:59:04.752000,
465616,465616,Directed,15072,,,1,,2021-09-03 17:35:27.326000,2021-09-03 17:35:27.326000,
459922,465616,Directed,15073,,,1,,2021-09-03 17:35:21.468000,2021-09-03 17:35:21.468000,
359267,465616,Directed,15074,,,1,,2021-09-03 17:29:34.282000,2021-09-03 17:29:34.282000,
59058,465616,Directed,15075,,,1,,2021-09-03 17:29:33.704000,2021-09-03 17:29:33.704000,
459922,465616,Directed,1323,,,1,,2021-09-03 17:29:31.041000,2021-09-03 17:29:31.041000,2021-09-03 17:35:20.329000
97705,56077,Directed,15076,,,1,,2017-09-10 17:23:54.250029,2017-09-10 17:23:54.250029,
65076,56077,Directed,15077,,,1,,2017-09-10 17:23:54.250029,2017-09-10 17:23:54.250029,
263244,164196,Directed,15078,,,1,,2020-01-15 18:47:16.111000,2020-01-15 18:47:16.111000,
37209,164196,Directed,15079,,,1,,2017-09-06 14:53:42.406374,2017-09-06 14:53:42.406374,
113450,164196,Directed,15080,,,1,,2017-09-06 14:53:42.406374,2017-09-06 14:53:42.406374,
235136,164196,Directed,15081,,,1,,2019-10-25 02:18:08.405000,2019-10-25 02:18:08.405000,
267237,164196,Directed,15082,,,1,,2020-01-31 03:04:53.956000,2020-01-31 03:04:53.956000,
237407,164196,Directed,15083,,,1,,2020-01-31 03:04:55.361000,2020-01-31 03:04:55.361000,
181688,164196,Directed,15084,,,1,,2020-01-31 03:04:56.632000,2020-01-31 03:04:56.632000,
43341,164196,Directed,15085,,,1,,2020-01-31 03:04:57.643000,2020-01-31 03:04:57.643000,
185053,164196,Directed,15086,,,1,,2018-11-04 13:08:58.042534,2018-11-04 13:08:58.042534,
162093,164196,Directed,15087,,,1,,2018-11-07 16:12:31.538000,2018-11-07 16:12:31.538000,
56077,164196,Directed,15088,,,1,,2018-11-07 16:12:33.275000,2018-11-07 16:12:33.275000,
59428,164196,Directed,15089,,,1,,2018-11-07 16:12:36.107000,2018-11-07 16:12:36.107000,
112540,164196,Directed,15090,,,1,,2018-11-07 16:12:37.508000,2018-11-07 16:12:37.508000,
43696,164196,Directed,15091,,,1,,2018-11-07 16:12:39.129000,2018-11-07 16:12:39.129000,
166530,164196,Directed,15092,,,1,,2018-11-16 18:31:05.065000,2018-11-16 18:31:05.065000,
76184,164196,Directed,15093,,,1,,2018-11-16 18:35:29.060000,2018-11-16 18:35:29.060000,
170246,164196,Directed,15094,,,1,,2018-11-16 18:36:03.005000,2018-11-16 18:36:03.005000,
124570,164196,Directed,15095,,,1,,2018-11-16 18:36:12.255000,2018-11-16 18:36:12.255000,
118409,164196,Directed,15096,,,1,,2018-11-16 18:36:21.921000,2018-11-16 18:36:21.921000,
178208,164196,Directed,15097,,,1,,2018-11-16 18:36:31.300000,2018-11-16 18:36:31.300000,
75328,164196,Directed,15098,,,1,,2018-11-16 18:36:42.827000,2018-11-16 18:36:42.827000,
152200,164196,Directed,15099,,,1,,2018-11-16 18:37:06.955000,2018-11-16 18:37:06.955000,
118544,164196,Directed,15100,,,1,,2018-11-16 18:37:16.453000,2018-11-16 18:37:16.453000,
137733,164196,Directed,15101,,,1,,2018-11-16 18:37:27.729000,2018-11-16 18:37:27.729000,
64336,164196,Directed,15102,,,1,,2018-11-20 12:29:33.507000,2018-11-20 12:29:33.507000,
203234,164196,Directed,15103,,,1,,2018-11-20 12:31:06.298000,2018-11-20 12:31:06.298000,
150798,164196,Directed,15104,,,1,,2018-11-20 12:31:55.355000,2018-11-20 12:31:55.355000,
179815,164196,Directed,15105,,,1,,2018-12-07 04:05:29.380000,2018-12-07 04:05:29.380000,
59027,164196,Directed,15106,,,1,,2018-12-07 04:06:19.132000,2018-12-07 04:06:19.132000,
162145,164196,Directed,15107,,,1,,2018-12-07 04:07:03.069000,2018-12-07 04:07:03.069000,
205831,164196,Directed,15108,,,1,,2018-12-07 04:09:56.699000,2018-12-07 04:09:56.699000,
177457,164196,Directed,15109,,,1,,2018-12-07 04:12:16.431000,2018-12-07 04:12:16.431000,
194422,164196,Directed,15110,,,1,,2018-11-20 12:30:46.893000,2018-11-20 12:30:46.893000,2018-12-07 04:12:47.821000
194422,164196,Directed,1359,,,1,,2018-12-07 04:12:48.499000,2018-12-07 04:12:48.499000,
179939,164196,Directed,15111,,,1,,2018-12-07 04:16:14.147000,2018-12-07 04:16:14.147000,
58947,164196,Directed,15112,,,1,,2019-04-19 13:34:44.354000,2019-04-19 13:34:44.354000,
173607,164196,Directed,15113,,,1,,2019-04-19 13:34:46.901000,2019-04-19 13:34:46.901000,
44626,164196,Directed,15114,,,1,,2019-04-19 13:34:50.705000,2019-04-19 13:34:50.705000,
167575,164196,Directed,15115,,,1,,2019-04-27 11:56:50.457000,2019-04-27 11:56:50.457000,
213246,164196,Directed,15116,,,1,,2019-04-27 11:58:08.801000,2019-04-27 11:58:08.801000,
210870,164196,Directed,15117,,,1,,2019-04-27 11:58:29.590000,2019-04-27 11:58:29.590000,
211140,164196,Directed,15118,,,1,,2019-04-27 11:59:21.326000,2019-04-27 11:59:21.326000,
185488,164196,Directed,15119,,,1,,2019-04-27 11:59:30.770000,2019-04-27 11:59:30.770000,
58847,164196,Directed,15120,,,1,,2019-04-27 11:59:38.417000,2019-04-27 11:59:38.417000,
214534,164196,Directed,15121,,,1,,2019-04-27 11:59:47.833000,2019-04-27 11:59:47.833000,
92006,164196,Directed,15122,,,1,,2019-04-27 11:59:57.627000,2019-04-27 11:59:57.627000,
225084,164196,Directed,15123,,,1,,2019-04-27 12:00:37.990000,2019-04-27 12:00:37.990000,
45411,164196,Directed,15124,,,1,,2019-04-27 12:00:45.980000,2019-04-27 12:00:45.980000,
221985,164196,Directed,15125,,,1,,2019-04-27 12:00:56.119000,2019-04-27 12:00:56.119000,
120573,164196,Directed,15126,,,1,,2019-04-27 12:01:08.400000,2019-04-27 12:01:08.400000,
220127,164196,Directed,15127,,,1,,2019-04-27 12:01:16.417000,2019-04-27 12:01:16.417000,
226469,164196,Directed,15128,,,1,,2019-04-27 12:01:26.057000,2019-04-27 12:01:26.057000,
227057,164196,Directed,15129,,,1,,2019-04-27 12:01:40.636000,2019-04-27 12:01:40.636000,
178867,164196,Directed,15130,,,1,,2019-04-27 12:01:48.821000,2019-04-27 12:01:48.821000,
222001,164196,Directed,15131,,,1,,2019-04-27 12:02:57.172000,2019-04-27 12:02:57.172000,
178396,164196,Directed,15132,,,1,,2019-04-27 12:03:06.342000,2019-04-27 12:03:06.342000,
61244,164196,Directed,15133,,,1,,2019-05-27 01:28:04.449000,2019-05-27 01:28:04.449000,
232035,164196,Directed,15134,,,1,,2019-05-27 01:30:06.981000,2019-05-27 01:30:06.981000,
235280,164196,Directed,15135,,,1,,2019-06-15 21:32:08.146000,2019-06-15 21:32:08.146000,
153811,164196,Directed,15136,,,1,,2019-06-15 21:32:12.189000,2019-06-15 21:32:12.189000,
217870,164196,Directed,15137,,,1,,2019-06-15 21:32:12.671000,2019-06-15 21:32:12.671000,
5255,164196,Directed,15138,,,1,,2019-06-15 21:32:13.148000,2019-06-15 21:32:13.148000,
229630,164196,Directed,15139,,,1,,2019-06-15 21:32:13.365000,2019-06-15 21:32:13.365000,
123605,164196,Directed,15140,,,1,,2019-06-15 21:32:15.016000,2019-06-15 21:32:15.016000,
14168,164196,Directed,15141,,,1,,2019-06-15 21:32:18.036000,2019-06-15 21:32:18.036000,
228275,164196,Directed,15142,,,1,,2019-06-15 21:32:18.738000,2019-06-15 21:32:18.738000,
234002,164196,Directed,15143,,,1,,2019-06-15 21:32:19.298000,2019-06-15 21:32:19.298000,
230258,164196,Directed,15144,,,1,,2019-06-15 21:32:20.011000,2019-06-15 21:32:20.011000,
196896,164196,Directed,15145,,,1,,2019-06-15 21:32:22.289000,2019-06-15 21:32:22.289000,
228928,164196,Directed,15146,,,1,,2019-06-15 21:32:25.057000,2019-06-15 21:32:25.057000,
235159,164196,Directed,15147,,,1,,2019-06-15 21:32:25.499000,2019-06-15 21:32:25.499000,
212640,164196,Directed,15148,,,1,,2019-06-15 21:32:25.879000,2019-06-15 21:32:25.879000,
183893,164196,Directed,15149,,,1,,2019-06-15 21:32:29.207000,2019-06-15 21:32:29.207000,
63643,164196,Directed,15150,,,1,,2019-06-15 21:32:29.540000,2019-06-15 21:32:29.540000,
233065,164196,Directed,15151,,,1,,2019-06-15 21:32:30.190000,2019-06-15 21:32:30.190000,
178739,164196,Directed,15152,,,1,,2019-06-15 21:32:31.308000,2019-06-15 21:32:31.308000,
233924,164196,Directed,15153,,,1,,2019-06-15 21:32:31.342000,2019-06-15 21:32:31.342000,
190385,164196,Directed,15154,,,1,,2019-06-15 21:32:32.733000,2019-06-15 21:32:32.733000,
234504,164196,Directed,15155,,,1,,2019-06-15 21:32:33.184000,2019-06-15 21:32:33.184000,
225531,164196,Directed,15156,,,1,,2019-06-15 21:32:33.682000,2019-06-15 21:32:33.682000,
223633,164196,Directed,15157,,,1,,2019-06-15 21:32:34.069000,2019-06-15 21:32:34.069000,
14710,164196,Directed,15158,,,1,,2019-06-15 21:32:34.417000,2019-06-15 21:32:34.417000,
200422,164196,Directed,15159,,,1,,2019-06-15 21:32:36.025000,2019-06-15 21:32:36.025000,
134806,164196,Directed,15160,,,1,,2019-06-15 21:32:36.343000,2019-06-15 21:32:36.343000,
226702,164196,Directed,15161,,,1,,2019-06-15 21:32:36.908000,2019-06-15 21:32:36.908000,
175805,164196,Directed,15162,,,1,,2019-06-15 21:32:37.389000,2019-06-15 21:32:37.389000,
4836,164196,Directed,15163,,,1,,2019-06-15 21:32:37.702000,2019-06-15 21:32:37.702000,
233067,164196,Directed,15164,,,1,,2019-06-15 21:32:39.291000,2019-06-15 21:32:39.291000,
147309,164196,Directed,15165,,,1,,2019-06-15 21:32:39.786000,2019-06-15 21:32:39.786000,
19519,164196,Directed,15166,,,1,,2019-06-15 21:32:42.524000,2019-06-15 21:32:42.524000,
197151,164196,Directed,15167,,,1,,2019-06-15 21:32:42.856000,2019-06-15 21:32:42.856000,
220166,164196,Directed,15168,,,1,,2019-06-15 21:32:43.223000,2019-06-15 21:32:43.223000,
212852,164196,Directed,15169,,,1,,2019-06-15 21:32:43.694000,2019-06-15 21:32:43.694000,
155379,164196,Directed,15170,,,1,,2019-06-15 21:32:45.235000,2019-06-15 21:32:45.235000,
227091,164196,Directed,15171,,,1,,2019-06-15 21:32:45.607000,2019-06-15 21:32:45.607000,
180679,164196,Directed,15172,,,1,,2019-06-15 21:32:45.940000,2019-06-15 21:32:45.940000,
230239,164196,Directed,15173,,,1,,2019-06-15 21:32:47.614000,2019-06-15 21:32:47.614000,
196943,164196,Directed,15174,,,1,,2019-06-15 21:32:47.945000,2019-06-15 21:32:47.945000,
233590,164196,Directed,15175,,,1,,2019-06-15 21:32:48.582000,2019-06-15 21:32:48.582000,
127959,164196,Directed,15176,,,1,,2019-06-15 21:32:51.227000,2019-06-15 21:32:51.227000,
227792,164196,Directed,15177,,,1,,2019-06-15 21:32:51.521000,2019-06-15 21:32:51.521000,
148407,164196,Directed,15178,,,1,,2019-07-09 22:13:19.945000,2019-07-09 22:13:19.945000,
240519,164196,Directed,15179,,,1,,2019-09-10 01:28:02.267000,2019-09-10 01:28:02.267000,
248234,164196,Directed,15180,,,1,,2019-09-10 01:28:19.308000,2019-09-10 01:28:19.308000,
162207,164196,Directed,15181,,,1,,2019-09-10 01:29:15.515000,2019-09-10 01:29:15.515000,
248175,164196,Directed,15182,,,1,,2019-09-10 01:29:56.124000,2019-09-10 01:29:56.124000,
43609,164196,Directed,15183,,,1,,2019-09-10 01:30:18.667000,2019-09-10 01:30:18.667000,
188577,164196,Directed,15184,,,1,,2019-09-10 01:30:30.340000,2019-09-10 01:30:30.340000,
230920,164196,Directed,15185,,,1,,2019-09-10 01:30:40.879000,2019-09-10 01:30:40.879000,
112629,164196,Directed,15186,,,1,,2019-09-10 01:30:52.914000,2019-09-10 01:30:52.914000,
63974,164196,Directed,15187,,,1,,2019-09-10 01:31:03.529000,2019-09-10 01:31:03.529000,
111397,164196,Directed,15188,,,1,,2019-09-10 01:31:35.306000,2019-09-10 01:31:35.306000,
128664,164196,Directed,15189,,,1,,2019-09-10 01:32:01.233000,2019-09-10 01:32:01.233000,
135418,164196,Directed,15190,,,1,,2019-09-10 01:32:11.384000,2019-09-10 01:32:11.384000,
248403,164196,Directed,15191,,,1,,2019-09-10 01:32:21.505000,2019-09-10 01:32:21.505000,
44866,164196,Directed,15192,,,1,,2019-09-10 01:32:31.619000,2019-09-10 01:32:31.619000,
146043,164196,Directed,15193,,,1,,2019-09-10 01:32:46.436000,2019-09-10 01:32:46.436000,
138183,164196,Directed,15194,,,1,,2019-09-10 01:33:05.220000,2019-09-10 01:33:05.220000,
136942,164196,Directed,15195,,,1,,2019-09-10 01:33:15.763000,2019-09-10 01:33:15.763000,
167666,164196,Directed,15196,,,1,,2019-09-10 01:33:29.314000,2019-09-10 01:33:29.314000,
325406,245097,Directed,15197,,,1,,2021-07-11 21:26:07.468000,2021-07-11 21:26:07.468000,
325406,245097,Directed,1447,,,1,,2021-07-11 21:26:05.184000,2021-07-11 21:26:05.184000,2021-07-11 21:26:06.297000
325406,245097,Directed,1448,,,1,,2021-05-28 16:06:49.958000,2021-05-28 16:06:49.958000,2021-07-11 21:24:25.376000
43341,245097,Directed,15198,,,1,,2021-05-28 16:06:42.335000,2021-05-28 16:06:42.335000,
332916,186485,Directed,15199,,,1,,2020-09-27 18:42:36.355000,2020-09-27 18:42:36.355000,
309900,186485,Directed,15200,,,1,,2020-09-14 12:38:48.912000,2020-09-14 12:38:48.912000,
345301,204379,Directed,15201,,,1,,2021-04-13 21:27:13.134000,2021-04-13 21:27:13.134000,
270088,204379,Directed,15202,,,1,,2021-04-13 21:27:11.844000,2021-04-13 21:27:11.844000,
332916,204379,Directed,15203,,,1,,2021-04-13 21:27:10.607000,2021-04-13 21:27:10.607000,
217971,204379,Directed,15204,,,1,,2021-03-30 00:33:24.395000,2021-03-30 00:33:24.395000,
342893,204379,Directed,15205,,,1,,2021-03-30 00:30:13.398000,2021-03-30 00:30:13.398000,
105807,204379,Directed,15206,,,1,,2021-01-06 01:11:12.762000,2021-01-06 01:11:12.762000,
236585,204379,Directed,15207,,,1,,2020-07-14 02:39:53.446000,2020-07-14 02:39:53.446000,
130676,204379,Directed,15208,,,1,,2019-04-08 00:24:51.828527,2019-04-08 00:24:51.828527,
191147,204379,Directed,15209,,,1,,2019-04-08 00:24:51.828527,2019-04-08 00:24:51.828527,
153129,204379,Directed,15210,,,1,,2019-04-08 00:24:51.828527,2019-04-08 00:24:51.828527,
